frame_index,hand_index,fingertip_id,x,y
0,0,4,799.8436385393143,209.38315093517303
0,0,8,772.1791416406631,138.48017007112503
0,0,12,725.6480330228806,118.34394484758377
0,0,16,695.5921304225922,130.3324431180954
0,0,20,663.4147220849991,169.71929669380188
0,1,4,1084.1306734085083,203.01265716552734
0,1,8,1169.0751600265503,131.46199584007263
0,1,12,1206.8259000778198,126.38603895902634
0,1,16,1230.91024518013,148.0428159236908
0,1,20,1244.7960412502289,182.70184099674225
1,0,4,804.8272258043289,213.2469117641449
1,0,8,773.6053597927094,138.09051662683487
1,0,12,724.4030785560608,116.74215793609619
1,0,16,695.3694033622742,130.18295913934708
1,0,20,663.3163297176361,168.36377084255219
1,1,4,1083.5701417922974,199.746435880661
1,1,8,1172.786464691162,133.53671580553055
1,1,12,1205.4043936729431,129.18923646211624
1,1,16,1228.5864114761353,150.32245963811874
1,1,20,1242.5320744514465,185.28413474559784
2,0,4,807.521402835846,211.06770634651184
2,0,8,775.3938281536102,135.86696982383728
2,0,12,724.2729789018631,115.21698534488678
2,0,16,696.9028276205063,129.01867181062698
2,0,20,662.2176611423492,166.99939966201782
2,1,4,1084.185551404953,197.88499474525452
2,1,8,1173.4462201595306,135.3291779756546
2,1,12,1205.9057235717773,130.0560161471367
2,1,16,1230.7116866111755,150.99291056394577
2,1,20,1243.5946011543274,185.0173145532608
3,0,4,808.1325441598892,210.48280894756317
3,0,8,775.0287508964539,136.60397976636887
3,0,12,725.19864320755,115.68064540624619
3,0,16,697.2986698150635,128.85375022888184
3,0,20,661.9819629192352,166.301828622818
3,1,4,1084.6696972846985,197.76013791561127
3,1,8,1173.213404417038,133.06675553321838
3,1,12,1206.1209118366241,130.68232387304306
3,1,16,1230.554702281952,151.85507982969284
3,1,20,1243.469545841217,185.61767041683197
4,0,4,807.9126995801926,210.60276329517365
4,0,8,773.1204378604889,136.68005168437958
4,0,12,724.3080121278763,115.23658484220505
4,0,16,697.9274940490723,129.15285378694534
4,0,20,663.0615073442459,165.40283858776093
4,1,4,1085.565927028656,195.6236571073532
4,1,8,1173.7458872795105,136.7868423461914
4,1,12,1204.3016231060028,131.2236726284027
4,1,16,1229.323661327362,150.35772621631622
4,1,20,1243.4185481071472,183.59254896640778
5,0,4,807.9131984710693,210.70817708969116
5,0,8,774.2507582902908,136.11662089824677
5,0,12,724.7071248292923,115.92669785022736
5,0,16,697.3553216457367,129.06267940998077
5,0,20,661.7464309930801,166.34407341480255
5,1,4,1085.1397633552551,195.92174887657166
5,1,8,1174.3516516685486,137.4263346195221
5,1,12,1203.2204711437225,129.31017130613327
5,1,16,1228.4960567951202,149.59914535284042
5,1,20,1243.0571293830872,183.1070363521576
6,0,4,807.5772786140442,210.34823060035706
6,0,8,773.9271998405457,136.86526119709015
6,0,12,723.9177685976028,114.982208609581
6,0,16,697.0244461297989,129.1725054383278
6,0,20,662.5250887870789,165.5157834291458
6,1,4,1084.605506658554,196.33508026599884
6,1,8,1173.7752664089203,137.10864335298538
6,1,12,1203.206502199173,129.66773957014084
6,1,16,1227.5534856319427,150.0667691230774
6,1,20,1242.253360748291,183.90543162822723
7,0,4,807.8529989719391,210.67421436309814
7,0,8,773.8043063879013,136.19313091039658
7,0,12,724.1669368743896,116.52306914329529
7,0,16,697.0459538698196,129.51402068138123
7,0,20,661.5694910287857,166.2331834435463
7,1,4,1083.4434235095978,194.95969414710999
7,1,8,1174.1885697841644,137.01778054237366
7,1,12,1203.0385422706604,130.04278987646103
7,1,16,1227.264461517334,149.61732625961304
7,1,20,1243.6000335216522,184.93897914886475
8,0,4,807.4596512317657,210.8773648738861
8,0,8,773.7791955471039,137.32599020004272
8,0,12,724.567379951477,116.95506125688553
8,0,16,697.393736243248,129.6251505613327
8,0,20,662.6576828956604,165.4650166630745
8,1,4,1082.9802310466766,195.95166444778442
8,1,8,1174.9953317642212,136.81017607450485
8,1,12,1204.4261240959167,130.09229451417923
8,1,16,1228.6372983455658,150.83836764097214
8,1,20,1243.4026944637299,188.2217437028885
9,0,4,806.9990086555481,210.74170172214508
9,0,8,775.2203804254532,136.87739223241806
9,0,12,724.8384439945221,116.67286604642868
9,0,16,697.0320957899094,128.6587044596672
9,0,20,662.011342048645,165.72809219360352
9,1,4,1081.5762412548065,198.27049672603607
9,1,8,1175.2456641197205,136.16703301668167
9,1,12,1204.5200264453888,130.6237444281578
9,1,16,1228.4031522274017,151.23417526483536
9,1,20,1242.9224288463593,190.86326360702515
10,0,4,807.1161371469498,211.20873093605042
10,0,8,775.1262009143829,137.5922366976738
10,0,12,724.8222577571869,117.21739619970322
10,0,16,697.1546012163162,129.08362448215485
10,0,20,662.5827383995056,165.47610461711884
10,1,4,1079.8117196559906,202.6100069284439
10,1,8,1176.864731311798,136.61847859621048
10,1,12,1204.9448597431183,129.57552075386047
10,1,16,1226.948608160019,150.5148559808731
10,1,20,1240.5970430374146,186.76798045635223
11,0,4,807.0443522930145,211.66276335716248
11,0,8,775.3406131267548,137.82534450292587
11,0,12,725.6062370538712,116.40937328338623
11,0,16,697.2381377220154,127.91915982961655
11,0,20,661.8690472841263,164.82933163642883
11,1,4,1074.6343410015106,201.53813660144806
11,1,8,1171.3654017448425,133.14512223005295
11,1,12,1205.9678077697754,128.07935625314713
11,1,16,1229.2520427703857,152.30464786291122
11,1,20,1241.8046915531158,192.2115921974182
12,0,4,807.3637533187866,211.71412467956543
12,0,8,775.5268102884293,137.86073625087738
12,0,12,725.4239755868912,116.33952856063843
12,0,16,697.0880270004272,128.04196178913116
12,0,20,661.5821295976639,164.62613940238953
