frame_index,hand_index,fingertip_id,x,y
0,0,4,498.45032572746277,150.45760571956635
0,0,8,473.0605357885361,99.33603554964066
0,0,12,437.9447039961815,88.3914902806282
0,0,16,404.9668923020363,95.2540934085846
0,0,20,376.2751239538193,130.69593906402588
0,1,4,671.1197930574417,194.1288560628891
0,1,8,703.4228616952896,129.5810490846634
0,1,12,727.836834192276,117.26730316877365
0,1,16,754.482039809227,122.99760431051254
0,1,20,780.0587457418442,142.10543036460876
1,0,4,498.8050904870033,149.98136460781097
1,0,8,474.7660931944847,99.16136413812637
1,0,12,439.6287852525711,88.22131901979446
1,0,16,404.35857832431793,96.18114680051804
1,0,20,374.58455085754395,130.66409528255463
1,1,4,669.3828788399696,193.36877763271332
1,1,8,703.9049726724625,128.75117361545563
1,1,12,727.8168278932571,117.77084320783615
1,1,16,753.5998028516769,123.43208491802216
1,1,20,779.3692225217819,140.17751812934875
2,0,4,499.3450564146042,150.2031683921814
2,0,8,475.6782987713814,98.95025938749313
2,0,12,440.0243791937828,88.22765946388245
2,0,16,404.79981929063797,95.98889946937561
2,0,20,375.02595514059067,130.51313161849976
2,1,4,669.6883219480515,193.01465153694153
2,1,8,703.3341807126999,129.90976870059967
2,1,12,726.8423169851303,117.95391142368317
2,1,16,753.2826417684555,122.73206561803818
2,1,20,778.8247245550156,139.3408328294754
3,0,4,501.2525141239166,146.96918427944183
3,0,8,475.0237253308296,98.3164981007576
3,0,12,439.34587985277176,87.91740238666534
3,0,16,404.3442064523697,96.2940976023674
3,0,20,374.15911078453064,130.77205419540405
3,1,4,669.7433188557625,193.5434490442276
3,1,8,702.6921010017395,129.96551394462585
3,1,12,726.9109916687012,117.02301353216171
3,1,16,752.5034576654434,123.1633648276329
3,1,20,778.6966842412949,140.51534235477448
4,0,4,503.4037220478058,146.41296863555908
4,0,8,475.3758770227432,98.17956387996674
4,0,12,439.0402325987816,87.32832968235016
4,0,16,404.1543507575989,95.63596546649933
4,0,20,372.99907207489014,130.7069957256317
4,1,4,669.6199330687523,192.90153682231903
4,1,8,702.5167804956436,129.19992208480835
4,1,12,726.7191761732101,117.3023134469986
4,1,16,752.5049275159836,123.33058565855026
4,1,20,778.5861188173294,139.90171253681183
5,0,4,502.5184637308121,146.66783809661865
5,0,8,475.43160885572433,98.96533191204071
5,0,12,440.767919421196,87.54502981901169
5,0,16,404.1380190849304,95.02103924751282
5,0,20,372.95362919569016,130.35567104816437
5,1,4,669.2837455868721,192.28747487068176
5,1,8,702.8116488456726,129.00584936141968
5,1,12,726.7949551343918,117.04111844301224
5,1,16,752.201321721077,123.23179841041565
5,1,20,778.7020736932755,140.10342955589294
6,0,4,502.2094276547432,146.81386947631836
6,0,8,474.97036159038544,98.43774139881134
6,0,12,441.83772563934326,87.83027529716492
6,0,16,404.614577293396,95.46543657779694
6,0,20,372.5853091478348,130.7734251022339
6,1,4,669.3509912490845,191.98627769947052
6,1,8,702.8978800773621,129.00419533252716
6,1,12,727.1642959117889,117.00592935085297
6,1,16,752.2866547107697,123.35657328367233
6,1,20,778.8956040143967,141.02286100387573
7,0,4,502.33779460191727,146.66205644607544
7,0,8,475.07165879011154,99.37150031328201
7,0,12,441.18592858314514,87.91600167751312
7,0,16,404.310767352581,95.05771845579147
7,0,20,369.8193362355232,131.47757947444916
7,1,4,669.4544523954391,191.56759977340698
7,1,8,702.9748839139938,128.6098212003708
7,1,12,727.3108726739883,116.39941483736038
7,1,16,752.6166361570358,122.39541858434677
7,1,20,778.6252331733704,140.4137909412384
8,0,4,501.87430173158646,146.8934416770935
8,0,8,475.13020783662796,99.12599623203278
8,0,12,441.802000105381,87.84571290016174
8,0,16,404.3760123848915,94.65846419334412
8,0,20,369.5777091383934,130.85144758224487
8,1,4,669.4485729932785,191.0005807876587
8,1,8,703.3915048837662,128.6928802728653
8,1,12,727.3541516065598,115.95313996076584
8,1,16,752.7600282430649,122.23784625530243
