frame_index,hand_index,fingertip_id,x,y
0,0,4,557.1882835030556,295.7620605826378
0,0,8,513.5601066052914,173.87096151709557
0,0,12,490.43860629200935,157.83104836940765
0,0,16,444.5152539014816,159.08496916294098
0,0,20,380.04304952919483,190.27287393808365
1,0,4,557.551007270813,296.17406010627747
1,0,8,512.2351588308811,177.92825013399124
1,0,12,490.9328354895115,161.442831158638
1,0,16,444.6109649538994,162.63456374406815
1,0,20,378.61183024942875,193.63698303699493
2,0,4,558.6340095102787,295.8031103014946
2,0,8,512.678364366293,179.2369109392166
2,0,12,491.703025996685,162.91305646300316
2,0,16,443.47516044974327,165.08487224578857
2,0,20,378.84599439799786,197.2696715593338
3,0,4,559.5043575763702,295.77300012111664
3,0,8,513.229230940342,179.43346291780472
3,0,12,490.9279443323612,163.14082950353622
3,0,16,443.15823569893837,166.22043654322624
3,0,20,379.5369815081358,199.47471857070923
4,0,4,560.8156879246235,297.1987795829773
4,0,8,513.4166511893272,180.2376353740692
4,0,12,490.9761333465576,163.12121450901031
4,0,16,442.52458073198795,167.39086136221886
4,0,20,379.7168704867363,199.99831408262253
5,0,4,560.2583183348179,297.8010466694832
5,0,8,512.6853120326996,179.75001126527786
5,0,12,491.3963282108307,162.30982661247253
5,0,16,442.9835157841444,167.08143323659897
5,0,20,380.15612974762917,200.04031598567963
6,0,4,559.8166690766811,298.702532351017
6,0,8,512.2617267072201,180.20176976919174
6,0,12,490.87319672107697,162.6184929907322
6,0,16,442.92657271027565,167.030311524868
6,0,20,379.9092096835375,199.98650699853897
7,0,4,558.7844681739807,299.6871119737625
7,0,8,512.2005872428417,180.25339931249619
7,0,12,490.7409131526947,163.32099333405495
7,0,16,442.67901346087456,167.14778989553452
7,0,20,380.19384168088436,199.7433614730835
8,0,4,558.1866353750229,300.85341066122055
8,0,8,512.9601617157459,179.87381637096405
8,0,12,491.25537395477295,163.30937668681145
8,0,16,442.28107891976833,167.24265918135643
8,0,20,380.2476444095373,199.79731857776642
9,0,4,557.8677096962929,301.7119634151459
9,0,8,512.8942978382111,179.98716861009598
9,0,12,491.2624327838421,163.25957745313644
9,0,16,442.58608147501945,167.08607777953148
9,0,20,380.31673200428486,199.60358083248138
10,0,4,558.252554833889,303.07728976011276
10,0,8,513.1000599265099,179.8280480504036
10,0,12,491.51488319039345,162.8269049525261
10,0,16,442.75474302470684,166.80458039045334
10,0,20,380.36806136369705,199.16739583015442
11,0,4,558.562698662281,304.50425416231155
11,0,8,513.2390688359737,180.31436026096344
11,0,12,491.46847277879715,163.58355283737183
11,0,16,442.71408528089523,167.02892556786537
11,0,20,380.83030350506306,199.2394232749939
12,0,4,557.9785388708115,305.31473219394684
12,0,8,513.7500835955143,180.54246127605438
12,0,12,491.1083057522774,164.6188521385193
12,0,16,442.8862762451172,167.17542439699173
12,0,20,381.0716376453638,199.66136783361435
13,0,4,558.5296833515167,306.0498183965683
13,0,8,513.6697685718536,180.74267387390137
13,0,12,491.12798154354095,164.40072789788246
13,0,16,442.5573459267616,167.09559962153435
13,0,20,380.7745832204819,199.80563431978226
14,0,4,559.636307656765,306.26854568719864
14,0,8,513.844016045332,180.65701961517334
14,0,12,491.07162207365036,164.39270839095116
14,0,16,442.71022237837315,167.3049320280552
14,0,20,381.11318469047546,199.75023835897446
15,0,4,559.5766688883305,306.6659450531006
15,0,8,513.686109483242,180.9153577685356
15,0,12,491.12442433834076,164.57874402403831
15,0,16,442.46913835406303,167.09861487150192
15,0,20,380.93012757599354,199.91367548704147
16,0,4,560.2178551256657,306.32074654102325
16,0,8,513.7394119799137,180.63332080841064
16,0,12,491.3212378323078,164.25557270646095
16,0,16,442.82369166612625,166.76571011543274
16,0,20,381.03220269083977,199.85959142446518
17,0,4,561.4239700138569,305.80790013074875
17,0,8,513.5273136198521,180.52910953760147
17,0,12,491.37520730495453,164.06839445233345
17,0,16,442.9427468776703,167.2005197405815
17,0,20,380.2149347960949,199.60865914821625
18,0,4,561.8673422932625,306.2360867857933
18,0,8,514.387212395668,179.1645449399948
18,0,12,492.47038185596466,162.29376643896103
18,0,16,443.1026543676853,165.55802315473557
18,0,20,380.2696268260479,199.64989930391312
19,0,4,561.9060824811459,305.58085709810257
19,0,8,513.0190779268742,179.66556310653687
19,0,12,493.2010540366173,161.41926988959312
19,0,16,443.78797218203545,163.43501210212708
19,0,20,380.97876124083996,196.43765300512314
20,0,4,560.4376237094402,303.2080563902855
20,0,8,512.1038757264614,179.85106974840164
20,0,12,493.83245795965195,160.56909635663033
20,0,16,444.23209480941296,162.76576414704323
20,0,20,382.1340747922659,194.40118491649628
21,0,4,558.0486825108528,300.6061390042305
21,0,8,511.85120299458504,178.07579636573792
21,0,12,493.4180435538292,160.7157327234745
21,0,16,445.3293814510107,161.47231712937355
21,0,20,384.06019024550915,191.95940375328064
22,0,4,558.2805678248405,299.37638252973557
22,0,8,512.6025514304638,177.88614243268967
22,0,12,493.23362469673157,160.33387511968613
22,0,16,445.1390431821346,160.84765255451202
22,0,20,384.7673515230417,190.36893874406815
23,0,4,557.9480247199535,298.9072307944298
23,0,8,513.0764378607273,177.67281085252762
23,0,12,492.4423688650131,159.372750967741
23,0,16,445.8023785799742,160.31177386641502
23,0,20,384.4402275979519,188.53192150592804
24,0,4,557.0209836959839,298.8329815864563
24,0,8,513.057262301445,177.98015475273132
24,0,12,493.68388906121254,159.92296531796455
24,0,16,446.2471681833267,160.25681167840958
24,0,20,385.0283058732748,188.34023624658585
25,0,4,555.9776665270329,300.8836689591408
25,0,8,513.462061136961,177.84208804368973
25,0,12,493.6061307787895,159.783576130867
25,0,16,446.2703178077936,160.1646190881729
25,0,20,384.6930392831564,188.3761864900589
26,0,4,554.3580821156502,304.93991017341614
26,0,8,513.7212924659252,177.78292566537857
26,0,12,493.91438484191895,160.35411432385445
26,0,16,446.8523655086756,159.84775334596634
26,0,20,384.088925793767,188.4798264503479
27,0,4,552.3770523071289,307.7518370747566
27,0,8,514.569074511528,178.41688990592957
27,0,12,496.1663180589676,162.18555599451065
27,0,16,446.8717633932829,160.09997636079788
27,0,20,383.86837907135487,188.21640998125076
28,0,4,551.4019334316254,312.16423749923706
28,0,8,518.849281668663,181.1834928393364
28,0,12,498.1884780526161,162.89701744914055
28,0,16,446.46293491125107,160.45783892273903
28,0,20,383.84550735354424,188.07806819677353
29,0,4,551.1816646158695,313.95214319229126
29,0,8,519.4755721092224,182.5929582118988
29,0,12,497.65378564596176,163.559377938509
29,0,16,447.79860988259315,161.13442927598953
29,0,20,383.7749746441841,188.36129009723663
30,0,4,550.1619139313698,313.4916880726814
30,0,8,518.0895960330963,183.48496437072754
30,0,12,497.75466576218605,164.26672384142876
30,0,16,447.7120141685009,161.96441650390625
30,0,20,383.64802688360214,189.0851193666458
31,0,4,549.8382638394833,311.591699719429
31,0,8,517.5814715027809,182.8043219447136
31,0,12,497.4136742949486,163.9926852285862
31,0,16,446.4749126881361,162.98273518681526
31,0,20,383.1886749714613,190.44972628355026
32,0,4,552.9026293754578,310.88828951120377
32,0,8,518.9133669435978,182.370887696743
32,0,12,501.07842937111855,163.32419902086258
32,0,16,446.4049080014229,162.13985115289688
32,0,20,383.98359917104244,191.54423028230667
